"","time","ABi","ABo","Tau","Fi","Fo","A","M1","M2","N"
"2160",2160,7e-06,1.09584511507224e-06,5.84837545126354e-10,3.5063645328804e-10,9.52506939817212e-11,1.46103742977404,0.0442295224360878,0.00442295224360894,0.100909157331033
"2161",2161,7e-06,1.0958268486116e-06,5.84837545126354e-10,3.50636983949682e-10,9.52723389687419e-11,1.46127638533254,0.044231767644226,0.00442317676442275,0.10089369948641
"2162",2162,7e-06,1.09580854974799e-06,5.84837545126354e-10,3.50637513471918e-10,9.52939780335368e-11,1.46151515522492,0.0442340114104443,0.00442340114104458,0.100878243998275
"2163",2163,7e-06,1.09579021851888e-06,5.84837545126354e-10,3.50638041857356e-10,9.53156111775902e-11,1.46175373960897,0.0442362537360318,0.00442362537360333,0.100862790866297
"2164",2164,7e-06,1.09577185496169e-06,5.84837545126354e-10,3.50638569108597e-10,9.53372384023864e-11,1.46199213864235,0.044238494622276,0.00442384946222775,0.10084734009014
"2165",2165,7e-06,1.09575345911384e-06,5.84837545126354e-10,3.50639095228236e-10,9.53588597094096e-11,1.46223035248259,0.0442407340704629,0.00442407340704643,0.100831891669474
"2166",2166,7e-06,1.09573503101271e-06,5.84837545126354e-10,3.50639620218863e-10,9.53804751001441e-11,1.46246838128709,0.0442429720818769,0.00442429720818783,0.100816445603965
"2167",2167,7e-06,1.09571657069563e-06,5.84837545126354e-10,3.5064014408306e-10,9.54020845760739e-11,1.46270622521309,0.044245208657801,0.00442452086578024,0.100801001893279
"2168",2168,7e-06,1.09569807819994e-06,5.84837545126354e-10,3.50640666823405e-10,9.54236881386831e-11,1.46294388441775,0.0442474437995168,0.00442474437995182,0.100785560537084
"2169",2169,7e-06,1.09567955356291e-06,5.84837545126354e-10,3.50641188442466e-10,9.54452857894557e-11,1.46318135905807,0.0442496775083043,0.00442496775083056,0.100770121535047
"2170",2170,7e-06,1.0956609968218e-06,5.84837545126354e-10,3.5064170894281e-10,9.54668775298757e-11,1.46341864929091,0.044251909785442,0.00442519097854433,0.100754684886835
"2171",2171,7e-06,1.09564240801385e-06,5.84837545126354e-10,3.50642228326992e-10,9.5488463361427e-11,1.46365575527302,0.044254140632207,0.00442541406322083,0.100739250592115
"2172",2172,7e-06,1.09562378717624e-06,5.84837545126354e-10,3.50642746597566e-10,9.55100432855933e-11,1.46389267716101,0.0442563700498749,0.00442563700498762,0.100723818650553
"2173",2173,7e-06,1.09560513434615e-06,5.84837545126354e-10,3.50643263757076e-10,9.55316173038584e-11,1.46412941511136,0.0442585980397197,0.0044258598039721,0.100708389061817
"2174",2174,7e-06,1.09558644956071e-06,5.84837545126354e-10,3.50643779808062e-10,9.55531854177062e-11,1.46436596928043,0.0442608246030141,0.00442608246030154,0.100692961825573
"2175",2175,7e-06,1.09556773285704e-06,5.84837545126354e-10,3.50644294753057e-10,9.55747476286201e-11,1.46460233982442,0.0442630497410293,0.00442630497410305,0.100677536941489
"2176",2176,7e-06,1.09554898427221e-06,5.84837545126354e-10,3.50644808594588e-10,9.55963039380838e-11,1.46483852689944,0.0442652734550348,0.0044265273455036,0.100662114409231
"2177",2177,7e-06,1.09553020384327e-06,5.84837545126354e-10,3.50645321335177e-10,9.56178543475807e-11,1.46507453066144,0.044267495746299,0.00442674957463002,0.100646694228466
"2178",2178,7e-06,1.09551139160724e-06,5.84837545126354e-10,3.50645832977338e-10,9.56393988585944e-11,1.46531035126625,0.0442697166160885,0.00442697166160896,0.100631276398861
"2179",2179,7e-06,1.09549254760111e-06,5.84837545126354e-10,3.5064634352358e-10,9.56609374726081e-11,1.46554598886957,0.0442719360656686,0.00442719360656697,0.100615860920083
"2180",2180,7e-06,1.09547367186184e-06,5.84837545126354e-10,3.50646852976405e-10,9.56824701911053e-11,1.46578144362698,0.0442741540963031,0.00442741540963042,0.100600447791799
"2181",2181,7e-06,1.09545476442636e-06,5.84837545126354e-10,3.50647361338311e-10,9.57039970155691e-11,1.46601671569392,0.0442763707092544,0.00442763707092555,0.100585037013675
"2182",2182,7e-06,1.09543582533157e-06,5.84837545126354e-10,3.50647868611788e-10,9.57255179474827e-11,1.46625180522568,0.0442785859057833,0.00442785859057844,0.100569628585378
"2183",2183,7e-06,1.09541685461433e-06,5.84837545126354e-10,3.50648374799321e-10,9.57470329883293e-11,1.46648671237747,0.0442807996871493,0.00442807996871504,0.100554222506574
"2184",2184,7e-06,1.0953978523115e-06,5.84837545126354e-10,3.50648879903388e-10,9.57685421395918e-11,1.46672143730432,0.0442830120546103,0.00442830120546114,0.100538818776932
"2185",2185,7e-06,1.09537881845988e-06,5.84837545126354e-10,3.50649383926462e-10,9.57900454027532e-11,1.46695598016117,0.0442852230094228,0.00442852230094239,0.100523417396117
"2186",2186,7e-06,1.09535975309625e-06,5.84837545126354e-10,3.5064988687101e-10,9.58115427792963e-11,1.46719034110281,0.044287432552842,0.0044287432552843,0.100508018363796
"2187",2187,7e-06,1.09534065625736e-06,5.84837545126354e-10,3.50650388739493e-10,9.58330342707041e-11,1.46742452028389,0.0442896406861213,0.00442896406861223,0.100492621679636
"2188",2188,7e-06,1.09532152797995e-06,5.84837545126354e-10,3.50650889534364e-10,9.58545198784593e-11,1.46765851785896,0.044291847410513,0.0044291847410514,0.100477227343304
"2189",2189,7e-06,1.09530236830069e-06,5.84837545126354e-10,3.50651389258074e-10,9.58759996040444e-11,1.46789233398242,0.0442940527272678,0.00442940527272688,0.100461835354466
"2190",2190,7e-06,1.09528317725625e-06,5.84837545126354e-10,3.50651887913065e-10,9.58974734489421e-11,1.46812596880855,0.044296256637635,0.0044296256637636,0.100446445712789
"2191",2191,7e-06,1.09526395488327e-06,5.84837545126354e-10,3.50652385501773e-10,9.5918941414635e-11,1.4683594224915,0.0442984591428623,0.00442984591428633,0.100431058417939
"2192",2192,7e-06,1.09524470121834e-06,5.84837545126354e-10,3.50652882026631e-10,9.59404035026054e-11,1.46859269518529,0.0443006602441963,0.00443006602441972,0.100415673469584
"2193",2193,7e-06,1.09522541629805e-06,5.84837545126354e-10,3.50653377490064e-10,9.59618597143357e-11,1.46882578704381,0.0443028599428817,0.00443028599428826,0.100400290867389
"2194",2194,7e-06,1.09520610015893e-06,5.84837545126354e-10,3.5065387189449e-10,9.59833100513082e-11,1.46905869822082,0.0443050582401622,0.00443050582401631,0.100384910611022
"2195",2195,7e-06,1.0951867528375e-06,5.84837545126354e-10,3.50654365242324e-10,9.6004754515005e-11,1.46929142886996,0.0443072551372798,0.00443072551372807,0.100369532700149
"2196",2196,7e-06,1.09516737437025e-06,5.84837545126354e-10,3.50654857535973e-10,9.60261931069084e-11,1.46952397914473,0.0443094506354752,0.0044309450635476,0.100354157134437
"2197",2197,7e-06,1.09514796479364e-06,5.84837545126354e-10,3.5065534877784e-10,9.60476258285002e-11,1.46975634919851,0.0443116447359875,0.00443116447359884,0.100338783913552
"2198",2198,7e-06,1.09512852414408e-06,5.84837545126354e-10,3.5065583897032e-10,9.60690526812626e-11,1.46998853918456,0.0443138374400547,0.00443138374400555,0.100323413037161
"2199",2199,7e-06,1.09510905245797e-06,5.84837545126354e-10,3.50656328115804e-10,9.60904736666774e-11,1.47022054925598,0.0443160287489129,0.00443160287489138,0.100308044504931
"2200",2200,7e-06,1.09508954977169e-06,5.84837545126354e-10,3.50656816216676e-10,9.61118887862263e-11,1.47045237956578,0.0443182186637973,0.00443182186637981,0.100292678316527
"2201",2201,7e-06,1.09507001612156e-06,5.84837545126354e-10,3.50657303275316e-10,9.6133298041391e-11,1.47068403026683,0.0443204071859413,0.00443204071859421,0.100277314471617
"2202",2202,7e-06,1.0950504515439e-06,5.84837545126354e-10,3.50657789294097e-10,9.61547014336532e-11,1.47091550151185,0.044322594316577,0.00443225943165778,0.100261952969867
"2203",2203,7e-06,1.09503085607498e-06,5.84837545126354e-10,3.50658274275385e-10,9.61760989644944e-11,1.47114679345346,0.044324780056935,0.00443247800569358,0.100246593810944
"2204",2204,7e-06,1.09501122975106e-06,5.84837545126354e-10,3.50658758221543e-10,9.61974906353961e-11,1.47137790624414,0.0443269644082447,0.00443269644082455,0.100231236994514
"2205",2205,7e-06,1.09499157260835e-06,5.84837545126354e-10,3.50659241134927e-10,9.62188764478396e-11,1.47160884003625,0.0443291473717339,0.00443291473717347,0.100215882520243
"2206",2206,7e-06,1.09497188468305e-06,5.84837545126354e-10,3.50659723017887e-10,9.62402564033063e-11,1.47183959498201,0.0443313289486291,0.00443313289486298,0.100200530387799
"2207",2207,7e-06,1.09495216601131e-06,5.84837545126354e-10,3.50660203872768e-10,9.62616305032771e-11,1.47207017123352,0.0443335091401552,0.00443335091401559,0.100185180596847
"2208",2208,7e-06,1.09493241662926e-06,5.84837545126354e-10,3.50660683701909e-10,9.62829987492334e-11,1.47230056894276,0.0443356879475358,0.00443356879475366,0.100169833147054
"2209",2209,7e-06,1.09491263657301e-06,5.84837545126354e-10,3.50661162507642e-10,9.6304361142656e-11,1.47253078826158,0.0443378653719933,0.0044337865371994,0.100154488038086
"2210",2210,7e-06,1.09489282587862e-06,5.84837545126354e-10,3.50661640292297e-10,9.63257176850259e-11,1.47276082934168,0.0443400414147484,0.00443400414147491,0.100139145269611
"2211",2211,7e-06,1.09487298458215e-06,5.84837545126354e-10,3.50662117058196e-10,9.6347068377824e-11,1.47299069233467,0.0443422160770205,0.00443422160770212,0.100123804841294
"2212",2212,7e-06,1.0948531127196e-06,5.84837545126354e-10,3.50662592807654e-10,9.63684132225308e-11,1.473220377392,0.0443443893600276,0.00443443893600283,0.100108466752801
"2213",2213,7e-06,1.09483321032696e-06,5.84837545126354e-10,3.50663067542983e-10,9.63897522206272e-11,1.47344988466502,0.0443465612649863,0.0044346561264987,0.100093131003801
"2214",2214,7e-06,1.09481327744019e-06,5.84837545126354e-10,3.50663541266488e-10,9.64110853735936e-11,1.47367921430493,0.0443487317931118,0.00443487317931125,0.100077797593957
"2215",2215,7e-06,1.0947933140952e-06,5.84837545126354e-10,3.50664013980469e-10,9.64324126829104e-11,1.47390836646282,0.0443509009456181,0.00443509009456187,0.100062466522938
"2216",2216,7e-06,1.09477332032789e-06,5.84837545126354e-10,3.50664485687221e-10,9.64537341500580e-11,1.47413734128965,0.0443530687237173,0.0044353068723718,0.100047137790409
"2217",2217,7e-06,1.09475329617414e-06,5.84837545126354e-10,3.50664956389033e-10,9.64750497765168e-11,1.47436613893624,0.0443552351286207,0.00443552351286213,0.100031811396037
"2218",2218,7e-06,1.09473324166977e-06,5.84837545126354e-10,3.50665426088187e-10,9.64963595637667e-11,1.47459475955331,0.0443574001615378,0.00443574001615384,0.100016487339488
"2219",2219,7e-06,1.0947131568506e-06,5.84837545126354e-10,3.50665894786962e-10,9.6517663513288e-11,1.47482320329143,0.0443595638236769,0.00443595638236775,0.100001165620429
"2220",2220,7e-06,1.09469304175241e-06,5.84837545126354e-10,3.5066636248763e-10,9.65389616265605e-11,1.47505147030105,0.0443617261162449,0.00443617261162455,0.099985846238526
"2221",2221,7e-06,1.09467289641093e-06,5.84837545126354e-10,3.50666829192458e-10,9.65602539050642e-11,1.4752795607325,0.0443638870404473,0.00443638870404479,0.0999705291934451
"2222",2222,7e-06,1.0946527208619e-06,5.84837545126354e-10,3.50667294903707e-10,9.65815403502787e-11,1.47550747473598,0.0443660465974881,0.00443660465974887,0.0999552144848528
"2223",2223,7e-06,1.09463251514101e-06,5.84837545126354e-10,3.50667759623634e-10,9.66028209636838e-11,1.47573521246157,0.0443682047885702,0.00443682047885707,0.0999399021124155
"2224",2224,7e-06,1.09461227928391e-06,5.84837545126354e-10,3.50668223354488e-10,9.6624095746759e-11,1.47596277405921,0.0443703616148948,0.00443703616148953,0.0999245920757996
"2225",2225,7e-06,1.09459201332623e-06,5.84837545126354e-10,3.50668686098516e-10,9.66453647009838e-11,1.47619015967872,0.0443725170776619,0.00443725170776624,0.0999092843746713
"2226",2226,7e-06,1.09457171730359e-06,5.84837545126354e-10,3.50669147857957e-10,9.66666278278375e-11,1.47641736946981,0.0443746711780701,0.00443746711780707,0.099893979008697
"2227",2227,7e-06,1.09455139125155e-06,5.84837545126354e-10,3.50669608635045e-10,9.66878851287994e-11,1.47664440358204,0.0443768239173167,0.00443768239173173,0.0998786759775429
"2228",2228,7e-06,1.09453103520566e-06,5.84837545126354e-10,3.5067006843201e-10,9.67091366053486e-11,1.47687126216485,0.0443789752965976,0.00443789752965981,0.0998633752808754
"2229",2229,7e-06,1.09451064920143e-06,5.84837545126354e-10,3.50670527251075e-10,9.67303822589642e-11,1.47709794536758,0.0443811253171071,0.00443811253171076,0.0998480769183608
"2230",2230,7e-06,1.09449023327436e-06,5.84837545126354e-10,3.50670985094458e-10,9.67516220911252e-11,1.47732445333941,0.0443832739800385,0.0044383273980039,0.0998327808896654
"2231",2231,7e-06,1.09446978745988e-06,5.84837545126354e-10,3.50671441964373e-10,9.67728561033103e-11,1.47755078622941,0.0443854212865835,0.0044385421286584,0.0998174871944553
"2232",2232,7e-06,1.09444931179345e-06,5.84837545126354e-10,3.50671897863027e-10,9.67940842969983e-11,1.47777694418654,0.0443875672379325,0.0044387567237933,0.099802195832397
"2233",2233,7e-06,1.09442880631044e-06,5.84837545126354e-10,3.50672352792623e-10,9.68153066736678e-11,1.4780029273596,0.0443897118352745,0.0044389711835275,0.0997869068031566
"2234",2234,7e-06,1.09440827104624e-06,5.84837545126354e-10,3.50672806755357e-10,9.68365232347974e-11,1.47822873589729,0.0443918550797973,0.00443918550797978,0.0997716201064005
"2235",2235,7e-06,1.09438770603618e-06,5.84837545126354e-10,3.50673259753422e-10,9.68577339818654e-11,1.47845436994819,0.0443939969726871,0.00443939969726876,0.0997563357417949
"2236",2236,7e-06,1.09436711131557e-06,5.84837545126354e-10,3.50673711789004e-10,9.687893891635e-11,1.47867982966073,0.044396137515129,0.00443961375151294,0.0997410537090061
"2237",2237,7e-06,1.0943464869197e-06,5.84837545126354e-10,3.50674162864284e-10,9.69001380397296e-11,1.47890511518324,0.0443982767083065,0.0044398276708307,0.0997257740077002
"2238",2238,7e-06,1.09432583288382e-06,5.84837545126354e-10,3.50674612981439e-10,9.69213313534822e-11,1.47913022666392,0.0444004145534019,0.00444004145534024,0.0997104966375436
"2239",2239,7e-06,1.09430514924314e-06,5.84837545126354e-10,3.5067506214264e-10,9.69425188590857e-11,1.47935516425083,0.0444025510515962,0.00444025510515966,0.0996952215982025
"2240",2240,7e-06,1.09428443603288e-06,5.84837545126354e-10,3.50675510350051e-10,9.6963700558018e-11,1.47957992809192,0.0444046862040688,0.00444046862040693,0.099679948889343
"2241",2241,7e-06,1.09426369328819e-06,5.84837545126354e-10,3.50675957605834e-10,9.69848764517568e-11,1.47980451833501,0.0444068200119981,0.00444068200119986,0.0996646785106315
"2242",2242,7e-06,1.0942429210442e-06,5.84837545126354e-10,3.50676403912144e-10,9.70060465417798e-11,1.48002893512781,0.044408952476561,0.00444089524765614,0.0996494104617341
"2243",2243,7e-06,1.09422211933603e-06,5.84837545126354e-10,3.50676849271131e-10,9.70272108295644e-11,1.48025317861788,0.0444110835989328,0.00444110835989333,0.0996341447423171
"2244",2244,7e-06,1.09420128819876e-06,5.84837545126354e-10,3.5067729368494e-10,9.7048369316588e-11,1.48047724895268,0.044413213380288,0.00444132133802884,0.0996188813520466
"2245",2245,7e-06,1.09418042766742e-06,5.84837545126354e-10,3.5067773715571e-10,9.7069522004328e-11,1.48070114627953,0.0444153418217993,0.00444153418217997,0.099603620290589
"2246",2246,7e-06,1.09415953777706e-06,5.84837545126354e-10,3.50678179685577e-10,9.70906688942614e-11,1.48092487074563,0.0444174689246382,0.00444174689246386,0.0995883615576103
"2247",2247,7e-06,1.09413861856265e-06,5.84837545126354e-10,3.5067862127667e-10,9.71118099878654e-11,1.48114842249807,0.044419594689975,0.00444195946899754,0.0995731051527768
"2248",2248,7e-06,1.09411767005916e-06,5.84837545126354e-10,3.50679061931114e-10,9.71329452866168e-11,1.48137180168379,0.0444217191189785,0.00444217191189789,0.0995578510757546
"2249",2249,7e-06,1.09409669230151e-06,5.84837545126354e-10,3.50679501651027e-10,9.71540747919924e-11,1.48159500844962,0.0444238422128162,0.00444238422128166,0.09954259932621
"2250",2250,7e-06,1.09407568532463e-06,5.84837545126354e-10,3.50679940438525e-10,9.7175198505469e-11,1.48181804294228,0.0444259639726544,0.00444259639726548,0.0995273499038092
"2251",2251,7e-06,1.09405464916338e-06,5.84837545126354e-10,3.50680378295715e-10,9.71963164285231e-11,1.48204090530835,0.0444280843996579,0.00444280843996583,0.0995121028082182
"2252",2252,7e-06,1.0940335838526e-06,5.84837545126354e-10,3.50680815224704e-10,9.72174285626312e-11,1.48226359569428,0.0444302034949903,0.00444302034949907,0.0994968580391034
"2253",2253,7e-06,1.09401248942713e-06,5.84837545126354e-10,3.50681251227589e-10,9.72385349092695e-11,1.48248611424642,0.0444323212598138,0.00444323212598142,0.0994816155961309
"2254",2254,7e-06,1.09399136592173e-06,5.84837545126354e-10,3.50681686306465e-10,9.72596354699143e-11,1.48270846111098,0.0444344376952893,0.00444344376952897,0.0994663754789668
"2255",2255,7e-06,1.09397021337118e-06,5.84837545126354e-10,3.50682120463421e-10,9.72807302460417e-11,1.48293063643404,0.0444365528025765,0.00444365528025768,0.0994511376872773
"2256",2256,7e-06,1.09394903181021e-06,5.84837545126354e-10,3.50682553700541e-10,9.73018192391276e-11,1.48315264036159,0.0444386665828335,0.00444386665828338,0.0994359022207286
"2257",2257,7e-06,1.09392782127352e-06,5.84837545126354e-10,3.50682986019904e-10,9.73229024506479e-11,1.48337447303945,0.0444407790372173,0.00444407790372176,0.0994206690789869
"2258",2258,7e-06,1.09390658179577e-06,5.84837545126354e-10,3.50683417423585e-10,9.73439798820783e-11,1.48359613461336,0.0444428901668836,0.00444428901668839,0.0994054382617182
"2259",2259,7e-06,1.09388531341162e-06,5.84837545126354e-10,3.50683847913651e-10,9.73650515348943e-11,1.48381762522892,0.0444449999729867,0.0044444999972987,0.0993902097685889
"2260",2260,7e-06,1.09386401615569e-06,5.84837545126354e-10,3.50684277492169e-10,9.73861174105714e-11,1.48403894503159,0.0444471084566796,0.00444471084566799,0.0993749835992649
